Date,USD,JPY,CZK,DKK,GBP,HUF,PLN,SEK,CHF,NOK,AUD,CAD,HKD,KRW,NZD,SGD,ZAR
2014-08-19,1.3354,137.12,28.004,7.4561,0.80265,313.48,4.1893,9.1529,1.2104,8.1975,1.4298,1.4568,10.3499,1359.96,1.5787,1.6628,14.1996
2014-08-18,1.3383,137.22,27.9,7.4555,0.8002,313.88,4.1883,9.1633,1.2107,8.2315,1.436,1.4559,10.3728,1361.82,1.5766,1.6659,14.2015
2014-08-15,1.3388,137.33,27.882,7.4556,0.80215,312.89,4.1805,9.1542,1.2114,8.2205,1.4362,1.4593,10.3765,1362.35,1.5755,1.6656,14.1087
2014-08-14,1.3373,136.99,27.845,7.4554,0.8016,312.73,4.1799,9.1842,1.2124,8.226,1.4354,1.4565,10.3655,1364.74,1.573,1.666,14.1157
2014-08-13,1.336,136.89,27.839,7.4556,0.7997,314.08,4.1945,9.1884,1.2135,8.2375,1.4375,1.4593,10.3555,1376.14,1.5825,1.6701,14.1787
2014-08-12,1.3346,136.49,27.845,7.4555,0.7955,314.44,4.206,9.1817,1.2138,8.2425,1.4406,1.4614,10.345,1372.34,1.5835,1.6693,14.2288
2014-08-11,1.3386,136.72,27.852,7.4556,0.7976,313.68,4.1991,9.1941,1.2134,8.279,1.4443,1.4663,10.3774,1379.21,1.582,1.6731,14.3043
2014-08-08,1.3388,136.45,27.825,7.455,0.7967,313.72,4.201,9.244,1.2137,8.36,1.4419,1.4614,10.3772,1381.25,1.5791,1.6751,14.3352
2014-08-07,1.3368,136.76,27.853,7.4556,0.794,315.8,4.2038,9.2334,1.215,8.37,1.4414,1.4615,10.3613,1385.3,1.5783,1.673,14.3322
2014-08-06,1.3345,136.58,27.834,7.4557,0.79285,316.06,4.2045,9.2454,1.2152,8.4105,1.4329,1.4643,10.3414,1381.98,1.5795,1.6681,14.3597
2014-08-05,1.3382,137.46,27.668,7.4557,0.7939,314.86,4.1747,9.2066,1.2175,8.3865,1.4365,1.4655,10.3711,1380.61,1.5726,1.6681,14.3004
2014-08-04,1.3422,137.72,27.645,7.4556,0.7972,313.4,4.1716,9.2563,1.2167,8.4285,1.4408,1.466,10.4021,1386.25,1.5771,1.6732,14.3492
2014-08-01,1.3395,137.92,27.638,7.4557,0.7961,314.49,4.1888,9.2205,1.2163,8.439,1.4431,1.4635,10.3811,1389.24,1.5801,1.6721,14.4015
2014-07-31,1.3379,137.66,27.57,7.4564,0.7928,312.96,4.1691,9.2261,1.2169,8.405,1.4396,1.461,10.3689,1378.5,1.5761,1.6681,14.2861
2014-07-30,1.3401,137.05,27.509,7.4567,0.7917,311.14,4.1516,9.2272,1.2165,8.377,1.431,1.4572,10.3859,1373.22,1.5746,1.6667,14.2273
2014-07-29,1.3429,137.04,27.49,7.4568,0.7924,310.26,4.1516,9.1801,1.2152,8.362,1.4303,1.4529,10.4081,1376.76,1.5776,1.6674,14.2225
2014-07-28,1.3433,136.74,27.481,7.4565,0.79055,308.2,4.1437,9.1523,1.215,8.3365,1.4275,1.452,10.4107,1379.01,1.5703,1.6674,14.1523
2014-07-25,1.344,136.97,27.482,7.4568,0.79115,308.06,4.1435,9.1661,1.2152,8.3395,1.4289,1.4472,10.416,1380.11,1.5728,1.6682,14.1489
2014-07-24,1.3472,136.97,27.48,7.4573,0.79215,307.76,4.1408,9.2102,1.2152,8.361,1.4272,1.4449,10.4412,1385.96,1.5679,1.6688,14.138
2014-07-23,1.3465,136.51,27.454,7.4569,0.7908,307.15,4.134,9.2016,1.215,8.3235,1.4248,1.4436,10.4362,1378.93,1.5501,1.6674,14.1759
2014-07-22,1.3481,136.93,27.485,7.4567,0.7905,309.63,4.1473,9.2414,1.2151,8.344,1.4368,1.4502,10.4499,1382.35,1.5564,1.673,14.3199
2014-07-21,1.3518,136.97,27.468,7.4567,0.7915,309.56,4.1511,9.2592,1.2144,8.3975,1.4407,1.4524,10.4789,1388.26,1.5553,1.6774,14.3647
2014-07-18,1.3525,137.07,27.433,7.457,0.79155,310.05,4.1476,9.2282,1.2144,8.3575,1.4407,1.4533,10.4835,1392.53,1.558,1.6789,14.4211
2014-07-17,1.3525,137.27,27.44,7.4569,0.7909,310.48,4.144,9.247,1.2147,8.3825,1.4426,1.4537,10.4831,1390.59,1.5569,1.6794,14.5073
2014-07-16,1.3532,137.73,27.446,7.4566,0.7903,309.13,4.1373,9.2495,1.2156,8.385,1.448,1.4564,10.4881,1393.23,1.5548,1.6816,14.4569
2014-07-15,1.3613,138.28,27.431,7.4567,0.7931,309.2,4.1408,9.2564,1.2142,8.4305,1.4522,1.4611,10.5501,1397.96,1.5465,1.6905,14.537
2014-07-14,1.3627,138.29,27.439,7.4568,0.7966,309.68,4.1388,9.2482,1.2139,8.41,1.45,1.4619,10.5611,1388.46,1.5457,1.6897,14.5806
2014-07-11,1.3595,137.75,27.44,7.4557,0.7941,310.15,4.1427,9.2176,1.2143,8.377,1.4463,1.4466,10.5363,1385.87,1.5417,1.6865,14.5806
2014-07-10,1.3604,137.87,27.44,7.4553,0.79505,310.4,4.142,9.2168,1.2143,8.377,1.452,1.4515,10.5431,1380.61,1.5451,1.6911,14.6176
2014-07-09,1.3603,138.38,27.433,7.4552,0.79555,309.13,4.1284,9.2585,1.2158,8.4035,1.4486,1.4506,10.5426,1377.32,1.5466,1.6906,14.562
2014-07-08,1.3589,138.26,27.437,7.4556,0.79385,308.86,4.1344,9.2977,1.2155,8.3965,1.4459,1.4508,10.5317,1375.88,1.548,1.6898,14.529
2014-07-07,1.3592,138.53,27.434,7.4562,0.79385,310.58,4.1432,9.3098,1.2155,8.402,1.4522,1.4466,10.5342,1375.1,1.5547,1.6944,14.6821
2014-07-04,1.3588,138.67,27.444,7.4566,0.7926,310.28,4.1394,9.3129,1.216,8.4115,1.4529,1.4451,10.5311,1372.56,1.5548,1.6928,14.6051
2014-07-03,1.3646,139.06,27.439,7.4569,0.7965,311.39,4.1471,9.3286,1.2147,8.481,1.4552,1.453,10.577,1376.98,1.5563,1.7008,14.7099
2014-07-02,1.3656,138.65,27.432,7.4563,0.7958,311.1,4.1456,9.1574,1.2137,8.425,1.4447,1.4535,10.5835,1377.92,1.5568,1.7013,14.6314
2014-07-01,1.3688,138.98,27.433,7.4557,0.7981,310.43,4.1582,9.16,1.2138,8.438,1.4479,1.4587,10.6083,1384.55,1.5624,1.7054,14.5848
2014-06-30,1.3658,138.44,27.453,7.4557,0.8015,309.3,4.1568,9.1762,1.2156,8.4035,1.4537,1.4589,10.5858,1382.04,1.5626,1.7047,14.4597
2014-06-27,1.362,138.09,27.459,7.4571,0.79965,308.59,4.1522,9.1962,1.2162,8.368,1.446,1.4556,10.5573,1380.96,1.5542,1.7015,14.4394
2014-06-26,1.3606,138.49,27.447,7.4559,0.7991,307.9,4.1431,9.1841,1.2164,8.3565,1.446,1.4577,10.5475,1382.84,1.5531,1.7015,14.4987
2014-06-25,1.3615,138.73,27.435,7.455,0.80225,307.23,4.1504,9.1734,1.2168,8.3585,1.4539,1.462,10.5537,1387.97,1.5652,1.7028,14.4494
2014-06-24,1.3618,138.8,27.443,7.4548,0.8015,305.73,4.154,9.1516,1.2173,8.3035,1.449,1.4615,10.5561,1387.0,1.5639,1.7012,14.3666
2014-06-23,1.3596,138.46,27.458,7.4549,0.7994,305.25,4.1498,9.1283,1.2167,8.324,1.4405,1.4594,10.5385,1385.25,1.5573,1.6972,14.4086
2014-06-20,1.3588,138.68,27.433,7.4561,0.7975,305.71,4.1606,9.149,1.2169,8.342,1.4456,1.4694,10.5322,1386.93,1.5623,1.699,14.5523
2014-06-19,1.362,138.82,27.435,7.4564,0.79985,305.31,4.1326,9.0885,1.217,8.314,1.4478,1.4749,10.5566,1387.13,1.5622,1.7003,14.5054
2014-06-18,1.3563,138.65,27.481,7.4563,0.8005,307.36,4.1444,9.007,1.218,8.1695,1.4525,1.4742,10.5132,1386.42,1.5646,1.6986,14.5885
2014-06-17,1.3568,138.4,27.445,7.4563,0.7994,307.34,4.1371,9.0058,1.2188,8.13,1.4492,1.4742,10.5174,1386.98,1.5651,1.6982,14.5637
2014-06-16,1.3532,137.81,27.438,7.4571,0.7974,307.51,4.1425,9.0005,1.2176,8.119,1.4426,1.4724,10.4893,1380.77,1.5611,1.6927,14.5266
2014-06-13,1.3534,138.08,27.44,7.4588,0.7979,306.6,4.1265,9.0232,1.2178,8.1255,1.4414,1.4683,10.4909,1379.66,1.5634,1.6922,14.5789
2014-06-12,1.3528,138.12,27.42,7.4602,0.8039,305.84,4.104,9.0637,1.2174,8.1085,1.4383,1.469,10.4863,1375.88,1.5591,1.6879,14.4648
2014-06-11,1.3547,138.19,27.445,7.4615,0.807,305.62,4.1138,9.0467,1.2179,8.1085,1.4419,1.4749,10.5012,1377.96,1.5831,1.6936,14.5603
2014-06-10,1.3547,138.63,27.451,7.4611,0.8075,304.13,4.1058,9.0686,1.2188,8.089,1.4458,1.4784,10.5011,1378.02,1.5909,1.6938,14.5132
2014-06-09,1.3608,139.39,27.451,7.4619,0.80985,303.34,4.0997,9.0795,1.2193,8.0997,1.4545,1.4861,10.5483,1382.37,1.599,1.7012,14.4144
2014-06-06,1.3642,139.71,27.461,7.4621,0.8108,303.5,4.1153,9.0674,1.2185,8.1495,1.4613,1.4902,10.5762,1392.02,1.6009,1.7085,14.5523
2014-06-05,1.3567,139.24,27.45,7.4626,0.8103,303.8,4.1181,9.0285,1.22,8.136,1.4608,1.4842,10.5181,1385.96,1.6068,1.7055,14.4935
2014-06-04,1.3627,139.78,27.46,7.4635,0.813,305.4,4.1454,9.074,1.2204,8.1655,1.4695,1.4893,10.5649,1397.56,1.6199,1.7133,14.6511
2014-06-03,1.3645,139.64,27.463,7.4638,0.8147,304.93,4.148,9.1044,1.2216,8.1815,1.4731,1.4888,10.5791,1396.84,1.6122,1.7135,14.6422
2014-06-02,1.3611,138.94,27.482,7.464,0.8129,302.81,4.1393,9.1027,1.2214,8.1605,1.4714,1.4786,10.5536,1393.84,1.6073,1.7093,14.4684
2014-05-30,1.3607,138.36,27.471,7.4639,0.8131,302.81,4.1411,9.0823,1.2204,8.1425,1.4635,1.4745,10.5491,1389.22,1.6057,1.7059,14.2516
2014-05-29,1.3612,138.34,27.474,7.4639,0.8145,302.89,4.1446,9.0255,1.221,8.1106,1.4648,1.4774,10.5535,1388.96,1.6034,1.7076,14.1994
2014-05-28,1.3608,138.73,27.442,7.4631,0.8125,304.0,4.1564,9.032,1.2225,8.102,1.4745,1.4781,10.5497,1390.72,1.6039,1.7096,14.2843
2014-05-27,1.3638,139.01,27.433,7.4634,0.811,303.58,4.1637,9.0393,1.2221,8.1185,1.4737,1.4796,10.5737,1396.31,1.5954,1.7135,14.226
2014-05-26,1.3635,138.97,27.421,7.4637,0.8099,302.77,4.155,9.0371,1.221,8.1245,1.4761,1.4812,10.5718,1396.64,1.5955,1.7085,14.109
2014-05-23,1.363,138.92,27.438,7.4641,0.80935,303.49,4.1631,9.06,1.221,8.1305,1.4782,1.4858,10.5658,1396.88,1.5957,1.7074,14.1149
2014-05-22,1.3668,138.96,27.443,7.4648,0.8104,304.1,4.1765,8.9944,1.2215,8.12,1.4799,1.4915,10.5973,1400.72,1.5963,1.7119,14.195
2014-05-21,1.3676,138.18,27.467,7.4649,0.8094,304.48,4.1888,9.0008,1.2216,8.139,1.4819,1.4908,10.6029,1404.45,1.5968,1.7139,14.2463
2014-05-20,1.3702,138.88,27.479,7.4646,0.814,305.46,4.1893,9.0294,1.2223,8.136,1.4797,1.4921,10.6225,1404.75,1.5978,1.716,14.3419
2014-05-19,1.3715,138.79,27.474,7.4645,0.8146,305.38,4.1868,9.0461,1.2228,8.1355,1.4654,1.4904,10.6317,1401.67,1.5872,1.7136,14.2635
2014-05-16,1.3696,138.95,27.443,7.4646,0.8148,305.93,4.1904,9.0122,1.221,8.1505,1.4633,1.4897,10.6169,1403.58,1.5862,1.7136,14.2219
2014-05-15,1.3659,139.17,27.44,7.4644,0.8152,303.62,4.1792,8.974,1.2227,8.105,1.4589,1.4845,10.5882,1401.78,1.5786,1.7108,14.1337
2014-05-14,1.3719,139.65,27.43,7.4646,0.8177,304.3,4.1884,8.999,1.2199,8.1165,1.4597,1.4958,10.6346,1409.91,1.5827,1.7145,14.1824
2014-05-13,1.3703,140.25,27.404,7.4639,0.81395,303.33,4.1854,8.991,1.2201,8.13,1.4625,1.4935,10.6222,1401.13,1.585,1.7167,14.1415
2014-05-12,1.3765,140.31,27.396,7.4642,0.81515,303.71,4.1818,9.0155,1.2211,8.1395,1.4684,1.4976,10.6702,1410.66,1.5955,1.7215,14.2285
2014-05-09,1.3781,140.14,27.392,7.464,0.81725,303.98,4.1823,9.0189,1.2186,8.137,1.4714,1.4925,10.6826,1413.41,1.5957,1.7215,14.2775
2014-05-08,1.3953,141.95,27.403,7.4638,0.8233,304.17,4.1932,9.0439,1.2178,8.178,1.4857,1.5175,10.8159,1426.66,1.6122,1.7397,14.466
2014-05-07,1.3927,141.68,27.412,7.4641,0.8207,305.9,4.1998,9.0497,1.2186,8.2235,1.4909,1.5164,10.7957,1424.96,1.6035,1.7396,14.636
2014-05-06,1.3945,141.89,27.438,7.4641,0.82115,307.03,4.2019,9.0666,1.2169,8.242,1.4932,1.5232,10.8103,1431.82,1.5909,1.7387,14.644
2014-05-05,1.3874,141.44,27.436,7.4639,0.82293,308.09,4.2087,9.0844,1.2174,8.2605,1.4975,1.5242,10.7557,1427.24,1.5996,1.7343,14.5833
2014-05-02,1.3862,142.06,27.444,7.4641,0.8214,307.07,4.2035,9.0246,1.2189,8.2355,1.4971,1.52,10.7465,1428.24,1.6026,1.7375,14.543
2014-04-30,1.385,142.07,27.454,7.4639,0.823,307.63,4.2024,9.0723,1.22,8.272,1.4947,1.5191,10.7379,1430.35,1.6187,1.7407,14.6293
2014-04-29,1.3826,142.03,27.434,7.4646,0.8222,309.18,4.1994,9.0555,1.22,8.281,1.4916,1.5167,10.7196,1423.99,1.6191,1.7368,14.6271
2014-04-28,1.3861,141.85,27.458,7.4647,0.8228,309.62,4.2069,9.052,1.2181,8.3145,1.4934,1.528,10.746,1434.49,1.622,1.7407,14.7439
2014-04-25,1.3831,141.05,27.46,7.4641,0.82285,309.6,4.2028,9.0927,1.2194,8.2845,1.4883,1.5239,10.7235,1439.73,1.6106,1.7388,14.7444
2014-04-24,1.382,141.63,27.443,7.4665,0.823,307.73,4.1914,9.069,1.2203,8.2785,1.4916,1.5237,10.7151,1437.95,1.6126,1.738,14.6234
2014-04-23,1.3834,141.46,27.459,7.4665,0.8239,307.78,4.1926,9.0829,1.2198,8.2715,1.4905,1.5249,10.7252,1441.29,1.6125,1.7391,14.6724
2014-04-22,1.3817,141.69,27.481,7.4663,0.8205,307.05,4.1906,9.0925,1.2214,8.2615,1.4753,1.5218,10.7119,1436.07,1.6057,1.7357,14.5917
2014-04-17,1.3855,141.57,27.502,7.4664,0.8243,307.73,4.1937,9.1091,1.2175,8.2824,1.4822,1.5253,10.7437,1439.3,1.6093,1.7316,14.5893
2014-04-16,1.384,141.55,27.463,7.4664,0.8239,308.38,4.1956,9.092,1.2169,8.24,1.4788,1.52,10.732,1437.17,1.6098,1.731,14.6138
2014-04-15,1.3803,140.62,27.459,7.4662,0.8251,307.23,4.1868,9.0902,1.2162,8.2295,1.4697,1.5171,10.7028,1437.09,1.5932,1.7283,14.5027
2014-04-14,1.3827,140.87,27.466,7.4664,0.8274,307.47,4.1824,9.0688,1.2154,8.24,1.4692,1.5163,10.7206,1439.66,1.5962,1.7314,14.5156
2014-04-11,1.3872,140.69,27.452,7.4662,0.8291,306.96,4.1837,9.0754,1.2161,8.2605,1.4772,1.5216,10.7575,1443.75,1.6003,1.7342,14.5728
2014-04-10,1.3867,141.0,27.427,7.4662,0.8272,305.09,4.1698,9.0518,1.218,8.216,1.4732,1.5118,10.7512,1437.35,1.5944,1.7317,14.415
2014-04-09,1.3794,140.73,27.406,7.466,0.82375,305.2,4.1708,8.9953,1.2184,8.2195,1.4727,1.5082,10.695,1432.26,1.589,1.7251,14.4216
2014-04-08,1.3774,140.9,27.415,7.4659,0.8242,305.26,4.1704,8.9653,1.22,8.236,1.476,1.5055,10.6809,1445.29,1.5885,1.7263,14.4149
2014-04-07,1.3723,141.65,27.444,7.4658,0.8271,306.5,4.1746,8.9733,1.2202,8.2405,1.4818,1.5084,10.6427,1449.08,1.5983,1.7314,14.4744
2014-04-04,1.37,142.33,27.429,7.4653,0.8267,306.68,4.165,8.9598,1.2235,8.2125,1.481,1.51,10.628,1444.51,1.6025,1.7326,14.5524
2014-04-03,1.3771,143.12,27.432,7.4648,0.8297,307.21,4.1727,8.9554,1.2209,8.23,1.4912,1.5172,10.6826,1456.88,1.6149,1.7395,14.6628
2014-04-02,1.3795,143.03,27.463,7.4651,0.828,307.29,4.1768,8.9049,1.219,8.215,1.4905,1.5191,10.7009,1459.29,1.6091,1.7395,14.6459
2014-04-01,1.379,142.53,27.449,7.4655,0.8292,307.79,4.1779,8.9002,1.2178,8.227,1.4929,1.5241,10.6971,1460.04,1.5903,1.738,14.6168
2014-03-31,1.3788,142.42,27.442,7.4659,0.8282,307.18,4.1719,8.9483,1.2194,8.255,1.4941,1.5225,10.6973,1465.98,1.5952,1.7366,14.5875
2014-03-28,1.3759,140.9,27.423,7.4657,0.8272,308.89,4.1739,8.9312,1.2186,8.2455,1.4886,1.5187,10.6741,1470.08,1.5863,1.7345,14.5839
2014-03-27,1.3758,140.75,27.41,7.4659,0.8277,311.69,4.1795,8.9191,1.2187,8.2655,1.4899,1.5262,10.673,1472.86,1.5895,1.7402,14.7295
2014-03-26,1.3791,141.25,27.459,7.4651,0.8336,312.27,4.1803,8.9032,1.2216,8.332,1.4934,1.5398,10.6995,1482.41,1.6018,1.7479,14.7398
2014-03-25,1.3789,141.22,27.395,7.4647,0.8348,311.81,4.1983,8.8576,1.2197,8.34,1.5069,1.5413,10.6959,1487.51,1.6138,1.7502,14.8605
2014-03-24,1.3774,141.05,27.411,7.4647,0.8354,312.89,4.1925,8.8624,1.2197,8.3495,1.5091,1.5448,10.6866,1483.83,1.6118,1.7516,14.9449
2014-03-21,1.378,141.07,27.458,7.4646,0.8357,312.59,4.1975,8.8541,1.2182,8.3695,1.5199,1.5435,10.696,1488.64,1.6146,1.7567,14.9968
2014-03-20,1.3762,140.85,27.488,7.4643,0.83455,312.36,4.2026,8.8576,1.219,8.3705,1.5257,1.5507,10.6845,1489.35,1.6159,1.7574,15.0556
2014-03-19,1.3913,141.31,27.46,7.4641,0.8368,310.08,4.1982,8.8339,1.2167,8.3175,1.5269,1.5545,10.8026,1488.77,1.6142,1.7615,14.9134
2014-03-18,1.3902,141.1,27.411,7.4639,0.8383,311.52,4.2092,8.8226,1.2162,8.305,1.5255,1.5355,10.7971,1487.97,1.6138,1.7583,14.9281
2014-03-17,1.3906,141.45,27.411,7.4633,0.83675,312.3,4.222,8.8604,1.2154,8.28,1.5311,1.5393,10.7981,1484.94,1.6235,1.7594,14.9197
2014-03-14,1.3884,140.63,27.358,7.4633,0.83665,314.55,4.2423,8.8676,1.2124,8.3075,1.5382,1.5393,10.7816,1487.99,1.627,1.7569,14.94
2014-03-13,1.3942,143.3,27.355,7.4635,0.83545,311.7,4.2231,8.8495,1.216,8.2575,1.5372,1.5428,10.826,1488.44,1.6238,1.7627,14.9577
2014-03-12,1.3887,142.68,27.353,7.4628,0.8359,313.35,4.2272,8.8619,1.2159,8.287,1.5507,1.5465,10.7844,1487.02,1.6416,1.7603,15.1248
2014-03-11,1.385,143.05,27.35,7.4626,0.8336,312.75,4.217,8.8287,1.2175,8.2385,1.533,1.539,10.7501,1475.36,1.6319,1.7549,14.9508
2014-03-10,1.3881,143.39,27.348,7.4627,0.8338,312.34,4.2012,8.8735,1.2192,8.282,1.5359,1.5419,10.7733,1480.55,1.6407,1.7594,14.9187
2014-03-07,1.3894,143.02,27.333,7.463,0.8285,310.0,4.192,8.859,1.2191,8.278,1.5216,1.5261,10.782,1475.83,1.6341,1.7552,14.7777
2014-03-06,1.3745,141.22,27.363,7.4627,0.8234,309.81,4.1845,8.83,1.219,8.2265,1.5168,1.5162,10.6672,1463.78,1.6206,1.7376,14.6388
2014-03-05,1.3732,140.71,27.353,7.4626,0.8217,309.48,4.1795,8.8519,1.2186,8.2305,1.5295,1.519,10.6574,1470.67,1.632,1.7423,14.7362
2014-03-04,1.3768,140.2,27.369,7.4627,0.8246,311.15,4.1865,8.8603,1.2172,8.2485,1.5392,1.5244,10.6847,1474.47,1.6411,1.7469,14.918
2014-03-03,1.3768,139.51,27.354,7.4626,0.82305,312.65,4.1928,8.8652,1.2129,8.3175,1.5432,1.5278,10.6823,1473.34,1.6446,1.7461,14.864
2014-02-28,1.3813,140.63,27.344,7.4625,0.82625,310.45,4.1676,8.8525,1.2153,8.275,1.5414,1.5357,10.7172,1473.27,1.64,1.7487,14.7584
2014-02-27,1.3656,139.15,27.339,7.4625,0.82035,310.9,4.1779,8.9184,1.2161,8.2735,1.5286,1.52,10.5954,1460.18,1.6319,1.7288,14.6986
2014-02-26,1.3726,140.5,27.325,7.4623,0.8226,310.35,4.1611,8.9287,1.2198,8.307,1.5288,1.523,10.6497,1466.34,1.65,1.7365,14.8262
2014-02-25,1.3754,140.65,27.346,7.4624,0.82395,309.12,4.1525,8.9313,1.2193,8.288,1.5239,1.5233,10.6715,1476.09,1.6508,1.7395,14.7691
2014-02-24,1.3735,140.69,27.362,7.4624,0.82465,310.24,4.1578,8.9372,1.2209,8.278,1.5271,1.5243,10.653,1475.58,1.6558,1.7413,14.998
2014-02-21,1.3707,140.5,27.368,7.4625,0.82183,311.89,4.1661,8.9953,1.2195,8.367,1.5283,1.5304,10.6313,1469.53,1.6558,1.7376,15.1355
2014-02-20,1.3706,139.91,27.382,7.4625,0.822,313.58,4.1801,8.9606,1.2203,8.3625,1.5269,1.5189,10.6298,1474.49,1.6555,1.7352,15.1857
2014-02-19,1.3745,140.08,27.43,7.4622,0.8251,313.26,4.1734,8.9382,1.2214,8.3185,1.5217,1.5051,10.6595,1467.01,1.6515,1.7335,15.0484
2014-02-18,1.3731,140.77,27.392,7.4619,0.8233,310.18,4.1538,8.922,1.2221,8.343,1.5212,1.5059,10.6494,1463.53,1.6522,1.7315,14.9064
2014-02-17,1.3699,139.6,27.396,7.462,0.81885,308.75,4.1471,8.8286,1.2221,8.32,1.5159,1.5015,10.6238,1452.81,1.6381,1.7239,14.8483
2014-02-14,1.3707,139.48,27.436,7.462,0.82035,309.05,4.1495,8.8486,1.2221,8.355,1.5176,1.5017,10.6306,1453.1,1.6379,1.7289,14.9803
2014-02-13,1.3675,139.42,27.53,7.4619,0.8215,311.67,4.1675,8.8106,1.2216,8.3365,1.5257,1.5047,10.6063,1457.02,1.6399,1.7337,15.1729
2014-02-12,1.3573,138.89,27.533,7.4621,0.8216,308.52,4.1658,8.7718,1.2249,8.332,1.5016,1.493,10.5274,1441.99,1.6277,1.7186,14.9297
2014-02-11,1.3676,140.0,27.53,7.4622,0.83075,310.1,4.1825,8.82,1.2235,8.368,1.5148,1.5093,10.6072,1457.65,1.6416,1.733,15.0272
2014-02-10,1.3638,139.26,27.547,7.4623,0.8316,310.88,4.1803,8.8457,1.2234,8.358,1.5259,1.5063,10.5791,1461.48,1.6488,1.7318,15.1679
2014-02-07,1.3574,138.79,27.503,7.4623,0.8314,308.81,4.1875,8.8595,1.2237,8.412,1.5178,1.5025,10.5532,1459.46,1.6462,1.7223,15.0675
